CSK,ADGRL4
TRIR,KRI1
AKAP8L,KRI1
HNRNPM,KRI1
KRAS,PHF21B
HRAS,PHF21B
NRAS,PHF21B
NAE1,PTH
CSK,PTH
HRAS,ZNF207
RPS6KB1,ZNF207
KRAS,ZNF207
PTTG1,ZNF207
BLM,ZNF207
NRAS,ZNF207
CDC25B,PDS5A
MUS81,HUS1
EXOSC4,HUS1
EXOSC9,HUS1
GET3,HUS1
COPS4,HUS1
EIF3C,HUS1
MTRES1,HUS1
FDPS,HUS1
CACTIN,HUS1
ANAPC13,HUS1
ATR,HUS1
CDC26,HUS1
BOD1L1,HUS1
FH,HUS1
ATM,HUS1
CMAS,HUS1
COPS5,HUS1
BLM,HUS1
AURKA,HUS1
HBS1L,HUS1
HLA-F,HLA-G
HRAS,RPS4X
KRAS,RPS4X
HRAS,SREBF2
GTPBP1,SREBF2
PATZ1,SREBF2
NAE1,SREBF2
P3H2,SREBF2
KRAS,SREBF2
NRAS,SREBF2
CDC25B,CHRNA2
NAE1,NGFR
BLM,DTYMK
KRAS,DTYMK
CDC25B,NWD2
PTPN12,PLAUR
NRAS,PLAUR
NAE1,PLAUR
MT4,PLAUR
HRAS,PLAUR
CSK,SLC25A13
FAM50A,RPL24
MED24,RPL24
METAP2,RPL24
MICOS10-NBL1,RPL24
KCTD10,RPL24
PELO,RPL24
KRAS,RPL24
ARL2,RPL24
EIF3H,RPL24
DONSON,RPL24
POLR2K,RPL24
PPIE,RPL24
MBD3,POLR2E
GTF2F1,POLR2E
CLPP,POLR2E
MRPL37,POLR2E
CDC34,POLR2E
SMAGP,VSIG10
BCL2L11,BMF
BCL2,BMF
HDAC7,SEC63
ARHGAP39,SEC63
NAE1,SEC63
KRAS,PHTF2
RNF213,CYP19A1
CBR1,CYP19A1
AMPD2,CYP19A1
BUB1,CYP19A1
CARS1,CYP19A1
BIRC3,CYP19A1
CD9,CYP19A1
BCKDK,CYP19A1
CNGA3,CYP19A1
AURKA,CYP19A1
C1S,CYP19A1
ADA2,CYP19A1
NAE1,REV3L
FBXW7,ALKBH8
MED26,TNPO2
FARSA,TNPO2
CARM1,TNPO2
EPS15L1,TNPO2
SMARCA4,TNPO2
CHERP,TNPO2
PTTG1,FBXO21
NAE1,RAB2A
ASPH,RAB2A
PTEN,RASGRP2
GJB2,EHF
ALB,EHF
CYP2C9,EHF
CYP3A4,EHF
CYP3A7,EHF
ABCG2,EHF
CYP2D6,EHF
ABCB1,EHF
BCR,EHF
TACSTD2,EHF
ABCA3,EHF
CYP1A2,EHF
DDR1,EHF
CYP2C19,EHF
CYP3A5,EHF
ABL1,EHF
CSF1R,EHF
SASS6,NDC1
DDX21,NDC1
NRAS,NDC1
HRAS,NDC1
HNRNPF,NDC1
FAM50A,MRPL22
KCTD10,MRPL22
MUS81,MRPL22
CDC40,MRPL22
ACTL6A,MRPL22
DYNC1H1,MRPL22
CEP192,MRPL22
MED24,MRPL22
CDC23,MRPL22
ARIH1,MRPL22
DONSON,MRPL22
NGF,TAF4
NTRK3,TAF4
F3,TAF4
PDCD1LG2,TAF4
SORCS2,TAF4
CD248,TAF4
NAV3,TAF4
ADPRH,TAF4
MMP7,TAF4
MMP19,TAF4
CD14,TAF4
CSK,NME8
KRI1,NOP56
KRAS,NOP56
HRAS,NOP56
PTTG1,COL27A1
RPP40,SYNPO
PTTG1,SYNPO
CDC26,WDR70
ARL2,WDR70
EXOSC9,WDR70
BDP1,WDR70
RPL36A,WDR70
FBXO28,WDR70
PPIE,WDR70
POLR2K,WDR70
MTRES1,WDR70
ARGLU1,WDR70
PTTG1,WDR70
RPL13,WDR70
TUBGCP3,WDR70
PPWD1,WDR70
CEP152,WDR70
MED28,WDR70
ATP6V1G1,WDR70
NACA,WDR70
LEO1,WDR70
EIF3D,WDR70
TTC4,WDR70
EIF3C,WDR70
PPP2R1A,WDR70
VPS72,WDR70
WDR61,WDR70
MASTL,WDR70
CSK,GATAD1
PTTG1,GATAD1
PTEN,FIS1
MUS81,FIS1
FZD9,CCT2
BIRC3,CCT2
CAPRIN1,CCT2
ADPRM,CCT2
ABHD17B,CCT2
ENOPH1,CCT2
ABCC4,CCT2
NAA15,CCT2
BYSL,CCT2
ALDH18A1,CCT2
BCL10,CCT2
NARS2,CCT2
TOMM22,CCT2
BRCA2,CCT2
CWF19L1,CCT2
TRMT13,CCT2
CDCA8,PSRC1
RPL24,RPL35A
NACA,RPL35A
KRAS,RPL35A
ACP1,PIGF
KRAS,PIGF
CSK,PIGF
CPSF1,LDLR
EIF3M,METAP2
CTNNBL1,METAP2
DDX18,METAP2
COG3,METAP2
AFG3L2,METAP2
DDX46,METAP2
FH,METAP2
GINS4,METAP2
MED1,METAP2
GTF2H4,METAP2
CEP192,METAP2
CDC23,METAP2
CENPM,METAP2
HUS1,METAP2
KCTD10,METAP2
INTS5,METAP2
ARIH1,METAP2
ARGLU1,METAP2
EIF3D,METAP2
ATP6AP1,METAP2
MAPKAP1,METAP2
CKAP5,METAP2
DCAF7,METAP2
HRAS,METAP2
METAP1,METAP2
EXOSC9,METAP2
GNL3L,METAP2
ACTL6A,METAP2
ASCC3,METAP2
KRAS,MICALL2
OMD,IMPG1
CDK12,CDKN1A
BCCIP,CDKN1A
BCL2L1,CDKN1A
BAX,CDKN1A
BRD2,CDKN1A
CCND1,CDKN1A
BCL2,CDKN1A
CD34,CDKN1A
CASP3,CDKN1A
CDC25A,CDKN1A
CDK2,CDKN1A
ERCC1,CDKN1A
KRAS,RAD54L2
NRAS,RAD54L2
HRAS,RAD54L2
NAE1,RAD54L2
PCDHAC1,PCDHAC2
PCDHA9,PCDHAC2
PCDHA3,PCDHAC2
IGHMBP2,MT1X
GTF2H1,MT1X
BID,MT1X
CDK2,MT1X
CDK6,MT1X
MAPK12,MT1X
MDM2,MT1X
IGFBP3,MT1X
H4C1,MT1X
KDR,MT1X
ERCC1,MT1X
CETN2,MT1X
EGFR,MT1X
DNTT,MT1X
IGF1,MT1X
H2AC8,MT1X
CDK4,MT1X
ATM,MT1X
BRCA1,MT1X
ARID1A,PRDM2
ABCB1,TLE1
ABL1,TLE1
FZD6,TLE1
CYP3A7,TLE1
ABCG2,TLE1
CYP2C9,TLE1
PTGS1,TLE1
RET,TLE1
PDGFRB,TLE1
DDR1,TLE1
SLC22A2,TLE1
CYP2C19,TLE1
CYP3A5,TLE1
CSK,TLE1
ABCA3,TLE1
SLC22A1,TLE1
BCR,TLE1
CYP1A2,TLE1
ALB,TLE1
NTRK1,TLE1
PDGFRA,TLE1
CYP3A4,TLE1
ORM1,TLE1
CSF1R,TLE1
CYP2D6,TLE1
KIT,TLE1
ABT1,MAPK14
KRAS,MAPK14
CSK,SLC9A8
KRAS,SLC9A8
ABCB1,ACSL1
ABCG2,ACSL1
ABCA3,ACSL1
ABL1,ACSL1
PTTG1,HS3ST4
NRAS,RXRG
HRAS,RXRG
KRAS,RXRG
NAE1,UNC13B
KRAS,UNC13B
MUS81,CARS2
BLM,CARS2
AURKA,CARS2
PTEN,CARS2
CSK,LIPI
MRPL42,STRAP
SCYL2,STRAP
ERGIC2,STRAP
SENP2,STRAP
STIP1,STRAP
KRAS,STRAP
KRAS,CWF19L2
BLM,BBS7
CYCS,TWSG1
RB1,TWSG1
VCL,TWSG1
CASP9,TWSG1
BAX,TWSG1
CASP3,TWSG1
CSK,FXYD2
ABCA3,CLPX
BCR,CLPX
ALB,CLPX
ANP32A,CLPX
ABCG2,CLPX
ABCB1,CLPX
CSK,CLPX
ABL1,CLPX
INTS14,CLPX
MRPL32,PAXBP1
EIF3D,PAXBP1
GTF2H4,PAXBP1
MTRES1,PAXBP1
EXOSC9,PAXBP1
METAP2,PAXBP1
AURKA,PAXBP1
GFI1B,PAXBP1
CSK,C11ORF54
CLK2,PDE7A
MDM4,PDE7A
ADAM9,CTSA
MRPL3,GART
RANBP1,GART
DEPDC1,CCNB2
MCM10,CCNB2
STMN1,CCNB2
KRAS,NR1I3
SIGMAR1,STOML2
LLPH,MEGF6
KRAS,UBR1
CABYR,CLPTM1L
PAPSS1,CLPTM1L
CSK,RBM20
PTEN,BRSK2
EDN1,MBOAT7
ATXN1,MBOAT7
AMOTL2,MBOAT7
BTG2,TP53INP1
NAE1,TP53INP1
CSK,TM2D3
AVPI1,CST3
CDCP1,CST3
CD63,CST3
TOPAZ1,CST3
GBP3,LIMA1
ABCG2,INTS6L
ABCA3,INTS6L
CYP3A4,INTS6L
CYP2D6,INTS6L
CYP3A5,INTS6L
CYP1A2,INTS6L
ABL1,INTS6L
CSF1R,INTS6L
CYP3A7,INTS6L
CYP2C9,INTS6L
BCR,INTS6L
CYP2C19,INTS6L
ABCB1,INTS6L
DDR1,INTS6L
ALB,INTS6L
CSK,SHOC1
STIL,ZNF684
PPIH,ZNF684
ITGB3BP,ZNF684
HRAS,SEC14L3
NRAS,SEC14L3
PTPRK,TPBG
CHMP7,CNOT7
CCDC12,MRPS25
MASTL,MRPS25
LSM3,MRPS25
AURKA,MRPS25
MED23,MRPS25
MRPL33,RBM17
ANKRD16,RBM17
AARS2,RBM17
PPWD1,RBM17
MRPL35,RBM17
KCTD10,RBM17
MAPKAP1,RBM17
MICOS10,RBM17
MED24,RBM17
METTL17,RBM17
INTS5,RBM17
MRPL22,RBM17
BUB3,RBM17
NCAPD2,RBM17
LEO1,RBM17
NUP54,RBM17
NUDC,RBM17
PELO,RBM17
COX7C,RBM17
MRPL11,RBM17
MRPL36,RBM17
PSMD12,RBM17
EIF3H,RBM17
GTF2H4,RBM17
EBNA1BP2,RBM17
MRPS27,RBM17
MRPS11,RBM17
GNL3L,RBM17
MUS81,AFAP1L1
AURKA,CDA
CAMK1D,CDA
CD47,CDA
AURKAIP1,CDA
ASPM,CDA
CARS1,CDA
CAMK1,CDA
ATR,CDA
AK1,CDA
RIPK4,CDA
CALM1,CDA
KRAS,ARHGEF2
CSK,TAFA2
ABCG2,PYROXD1
CYP2C9,PYROXD1
BCR,PYROXD1
PDGFRB,PYROXD1
CYP3A5,PYROXD1
CYP1A2,PYROXD1
PDGFRA,PYROXD1
ABCB1,PYROXD1
ORM1,PYROXD1
ABL1,PYROXD1
KIT,PYROXD1
ALB,PYROXD1
CYP3A4,PYROXD1
CYP3A7,PYROXD1
CYP2D6,PYROXD1
CSF1R,PYROXD1
PTGS1,PYROXD1
DDR1,PYROXD1
CYP2C19,PYROXD1
NTRK1,PYROXD1
ABCA3,PYROXD1
CSK,MTF2
ZNF273,MTF2
ZNF107,MTF2
LRRC40,MTF2
PTEN,SLC38A9
NAE1,NME5
HRAS,KMT2A
KRAS,KMT2A
H2AX,KMT2A
BUD13,KMT2A
E2F1,PDC
E2F2,PDC
TP53,PAK6
BLM,SLC25A30
KRAS,AURKC
MCM3AP,NUP85
MRPS27,NUP85
EIF3C,NUP85
ARGLU1,NUP85
NFYC,NUP85
CEP131,NUP85
CENPM,NUP85
NFE2L1,NUP85
MRPL18,NUP85
COQ2,NUP85
GTF2H4,NUP85
NACA,NUP85
MICOS10-NBL1,NUP85
MED28,NUP85
NSMCE4A,NUP85
EIF3D,NUP85
EXOSC9,NUP85
EXOSC4,NUP85
BUB3,NUP85
EEF1G,NUP85
FH,NUP85
CENPP,NUP85
INTS5,NUP85
KDM1A,NUP85
GNL3L,NUP85
GTF3C3,NUP85
EFR3A,NUP85
MTRES1,NUP85
PTAR1,MARCHF6
HMGB2,FUS
NOP56,FUS
HNRNPH3,FUS
UBE2N,FUS
FBXL19,FUS
PTEN,FUS
NUP188,FUS
CPSF6,FUS
PPP5C,FUS
CLEC2D,CYP2C19
ABCB6,CYP2C19
CRCP,CYP2C19
ALDOC,CYP2C19
CA5A,CYP2C19
CEACAM1,CYP2C19
AKR7A2,CYP2C19
ACSL1,CYP2C19
CLDN3,CYP2C19
LDLRAD4,CYP2C19
ATP6V0E1,CYP2C19
ALG10B,CYP2C19
CARS1,CYP2C19
CXCR3,CYP2C19
CADM4,CYP2C19
CST4,CYP2C19
CNR1,CYP2C19
BAD,CYP2C19
CXCR4,CYP2C19
CLTA,CYP2C19
CPSF1,CYP2C19
ANK3,CYP2C19
CLTC,CYP2C19
ATP2C2,CYP2C19
CD93,CYP2C19
AZGP1,CYP2C19
CA2,CYP2C19
CAPRIN1,CYP2C19
ADAM22,CYP2C19
CRYBB2,CYP2C19
CUX1,CYP2C19
CAPN6,CYP2C19
COL3A1,CYP2C19
CAMK2B,CYP2C19
CALM1,CYP2C19
CACNA2D2,CYP2C19
CLPX,CYP2C19
ATF5,CYP2C19
CELF2,CYP2C19
CSHL1,CYP2C19
CTSB,CYP2C19
API5,CYP2C19
ATP7A,CYP2C19
CCL23,CYP2C19
CTDSPL,CYP2C19
CAMK2G,CYP2C19
CYP2B6,CYP2C19
PTEN,HIVEP3
CDC25B,SFTPC
CEP55,SPAG5
CDCA2,SPAG5
CDC6,SPAG5
DAZAP2,DLG1
DNAJB6,DLG1
HNRNPF,DLG1
CSK,DLG1
KRAS,DLG1
CLDND1,DLG1
PTEN,POLR2L
BLM,POLR2L
MUS81,POLR2L
BRAF,SSX1
SPINT2,SSX1
AKT1,SSX1
FLI1,SSX1
ZNF347,ZSCAN18
ZNF415,ZSCAN18
ZNF43,ZSCAN18
ZNF528,ZSCAN18
ZNF880,ZSCAN18
NAE1,WWC3
GNG12,DKK3
CSK,HHATL
AXIN1,KCTD13
NRAS,WWC2
HRAS,WWC2
KRAS,WWC2
NAE1,ZSCAN26
ANLN,CAV1
CTSB,CAV1
KRAS,RBKS
KRAS,PLP2
FHIT,MAP2K4
FLI1,MAP2K4
CREBBP,MAP2K4
GATA3,MAP2K4
DDX10,MAP2K4
BRCA2,MAP2K4
ABCC4,MAP2K4
CCT2,MAP2K4
JAK2,MAP2K4
GLOD4,MAP2K4
MUS81,MAP2K4
KRAS,MAP2K4
BIRC3,MAP2K4
DHRS13,MAP2K4
NARS2,MAP2K4
CSK,KTN1
GGA1,SGSM3
HRAS,IL2RG
CXORF65,IL2RG
KRAS,NFE2L3
CSK,VTI1B
TMED10,VTI1B
PSMA3,VTI1B
MUS81,LHFPL5
MED28,MPHOSPH6
EXOSC4,MPHOSPH6
ANAPC13,MPHOSPH6
EXOSC9,MPHOSPH6
MED23,MPHOSPH6
COPS5,MPHOSPH6
EIF3M,MPHOSPH6
HRAS,MPHOSPH6
ETAA1,BRPF1
CPNE3,WWP1
HAMP,HHLA2
EAPP,FBXO34
KIDINS220,SPAST
NRAS,SPAST
HRAS,SPAST
CDK2,MYCN
CYP3A7,IRF7
CYP2C19,IRF7
CYP3A4,IRF7
ABL1,IRF7
ABCB1,IRF7
CYP2D6,IRF7
CYP2C9,IRF7
ABCA3,IRF7
CYP1A2,IRF7
CSF1R,IRF7
ALB,IRF7
ABCG2,IRF7
CYP3A5,IRF7
DDR1,IRF7
BCR,IRF7
PLEKHO2,PTCD1
ECM2,PTCD1
LUZP1,PTCD1
MRC2,PTCD1
PSMC1,PTCD1
MACF1,PTCD1
FOXP1,PTCD1
MEF2C,PTCD1
TMEM255B,PTCD1
ELANE,PTCD1
HP,PTCD1
PCDH18,PTCD1
MMP23B,PTCD1
KCTD12,PTCD1
DOK6,PTCD1
GOPC,PTCD1
PPP2R1A,PTCD1
NDEL1,PTCD1
FMN2,PTCD1
ANTXR2,PTCD1
KCTD10,PTCD1
EXOSC9,PTCD1
MTF1,PTCD1
NFATC1,PTCD1
INPP5B,PTCD1
CCBE1,PTCD1
POLR2K,PTCD1
ARHGAP17,PTCD1
NCAM2,PTCD1
NACA,PTCD1
NAV3,PTCD1
EOGT,PTCD1
MAPKAP1,PTCD1
CASP1,PTCD1
MFAP4,PTCD1
RFLNB,PTCD1
GALNT15,PTCD1
NEXN,PTCD1
MED13L,PTCD1
HERC3,PTCD1
IFITM2,PTCD1
DACT1,PTCD1
AIMP1,RAP1GDS1
CSK,RAP1GDS1
NRAS,RAP1GDS1
HRAS,RAP1GDS1
CSK,HIVEP1
NAE1,SRM
BLM,SRM
CREBBP,DDX10
BRCA2,DDX10
BUD13,DDX10
CDH1,DDX10
BIRC3,DDX10
ABCC4,DDX10
CCT2,DDX10
ACAT1,DDX10
BCL10,DDX10
NARS2,DDX10
NAE1,TMBIM6
KRAS,NAB1
KY,PSMF1
NRAS,PSMF1
HRAS,PSMF1
KRAS,PSMF1
HRAS,MNDA
NEUROG2,MNDA
GPR183,MNDA
PSMA1,PSMD13
CSK,IFT52
PTEN,MOB3B
ABCB11,C1S
ABCC1,C1S
ABCC10,C1S
BCL2,C1S
ABCB1,C1S
ABCC2,C1S
ABCG2,C1S
COLGALT2,SLC35F2
ACY1,CIT
AKT2,CIT
BCL2L2,CIT
ACVR1,CIT
CHD1,CIT
CDC25A,CIT
CDK8,CIT
KRAS,CIT
KIFC1,CIT
CARM1,CIT
ALK,CIT
ALAD,CIT
ATR,CIT
CDK12,CIT
CDC25B,CIT
AMHR2,CIT
BRCA2,CIT
ACVRL1,CIT
BSG,CIT
ARIH1,CIT
CA9,CIT
BCL2L1,CIT
BRD2,CIT
KRAS,COPA
BLM,COPA
LCLAT1,PTDSS2
FMO5,PTDSS2
EXT1,PTDSS2
LIPH,PTDSS2
HRAS,MAGEC3
KRAS,MAGEC3
KRAS,ZCCHC14
KRAS,DENND10
HRAS,PKD1L3
NRAS,PKD1L3
NAE1,TRAF5
CSK,TRAF5
KRAS,TRAF5
PTEN,ZFP91
MCM10,FANCG
CYP2C9,HCFC1
ABCC2,HCFC1
CYP2C8,HCFC1
CYP3A4,HCFC1
CYP1B1,HCFC1
ABCB1,HCFC1
ABCB11,HCFC1
MGRN1,HCFC1
ABCC10,HCFC1
UBA1,HCFC1
ZNF500,HCFC1
CYP3A5,HCFC1
BCL2,HCFC1
ABCC1,HCFC1
CYP3A7,HCFC1
ABCG2,HCFC1
CYP19A1,HCFC1
PTTG1,SLC7A10
CDH1,PLXNB1
FZR1,PLXNB1
MRPL21,WDR74
GART,WDR74
PRPF19,WDR74
KRAS,WDR74
NDUFV1,WDR74
MUS81,BTN2A2
BTN2A1,BTN2A2
KRAS,OR2H2
NRAS,OR2H2
HRAS,OR2H2
DPM1,MOCS3
HNRNPF,MOCS3
KRAS,NAPA
BLM,NAPA
KRAS,LRRN4CL
HRAS,LRRN4CL
HRAS,NOL6
KRAS,NOL6
OGDH,ZMIZ2
EZH2,IQGAP1
CCND3,IQGAP1
CDK2,IGFBP3
ATM,IGFBP3
ERCC1,IGFBP3
BRCA1,IGFBP3
CDK6,IGFBP3
EGFR,IGFBP3
DNTT,IGFBP3
H2AC8,IGFBP3
GTF2H1,IGFBP3
HTRA1,IGFBP3
CDK4,IGFBP3
H4C1,IGFBP3
IGF1,IGFBP3
BID,IGFBP3
CETN2,IGFBP3
PTTG1,GGA2
DDX28,GGA2
PTEN,GGA2
CFL1,NLGN1
MAD2L1,NAA15
HRAS,NAA15
KRAS,NAA15
BTG2,MSMP
AKT1,MSMP
CDS1,STYK1
TP53,STYK1
GPRC5A,STYK1
BLM,TPST2
LSG1,MRPL47
HRAS,MVP
HRAS,MICAL3
KRAS,MICAL3
GLP1R,SLC22A7
HLA-DOA,SLC22A7
KRAS,HIF1AN
NAE1,PRCC
GJA1,PRCC
NRAS,OR9A2
HRAS,OR9A2
BAX,MAPK1
AR,MAPK1
EGFR,MAPK1
BRCA2,MAPK1
KRAS,MAPK1
BCL2L11,MAPK1
AKT1,MAPK1
BAK1,MAPK1
JUN,MAPK1
CASP8,MAPK1
CFLAR,MAPK1
CNBP,MAPK1
FADD,MAPK1
CASP3,MAPK1
ERBB2,MAPK1
CHEK1,MAPK1
BCL2L1,MAPK1
FOS,MAPK1
EGF,MAPK1
CASP9,MAPK1
BRAF,MAPK1
NRAS,TMEM61
KRAS,TMEM61
HRAS,TMEM61
KRAS,CCDC115
KRAS,UBE2J1
NAE1,UBE2J1
MUS81,YARS1
IARS1,YARS1
CHAC1,YARS1
NAE1,YARS1
NRAS,TMEM17
EHBP1,TMEM17
KRAS,TMEM17
HRAS,TMEM17
HRAS,ING1
KRAS,RNASET2
FETUB,VPREB1
CD52,FCER2
ABL2,CYP11A1
CHEK1,NPAT
BLM,CILK1
HRAS,CILK1
PTTG1,CILK1
STK39,TCL1A
GUCA2B,TCL1A
KRAS,RPL22L1
ADH6,RPL22L1
ATRAID,PDIA6
CCNG2,CPA4
BAG3,CPA4
RHOC,CPA4
PARVB,RBM39
ADNP,RBM39
CORO2B,RBM39
ZBTB44,RBM39
NRAS,RBM39
YTHDC1,RBM39
CCNL1,RBM39
HRAS,RBM39
KRAS,RBM39
MUS81,MTUS1
NAE1,TMEM42
DCTN6,TMEM230
B3GNT2,TMEM230
NCBP2,TMEM230
SLC30A5,TMEM230
SNX2,TMEM230
KDELR2,THBS1
CSK,THBS1
SNX7,THBS1
SLC39A13,THBS1
F3,THBS1
CYTH3,THBS1
NAE1,WDR4
CDK2,LTB4R
LCK,LTB4R
ZC3H7B,LTB4R
NRAS,SLC30A3
KRAS,SLC30A3
HRAS,SLC30A3
MAP3K4,RPS6KA4
PTPRJ,RPS6KA4
ALAD,RPS6KA4
CNTFR,RPS6KA4
HCRT,RPS6KA4
DMPK,RPS6KA4
CAPN1,RPS6KA4
TNFRSF12A,RPS6KA4
BCAT2,RPS6KA4
CYP4F12,RPS6KA4
AKT1,RPS6KA4
PTEN,TOMM70
MYC,TOMM70
CIP2A,PTPA
MYC,PTPA
BLM,PTPA
AKT1,PTPA
PML,PTPA
E2F1,PTPA
PPP2R1A,PTPA
CHEK2,PTPA
EGFR,PTPA
BRCA1,PTPA
MDM4,PTPA
CDC25C,PTPA
PARP1,PTPA
PTTG1,TBC1D16
BLM,TBC1D16
MUS81,TBC1D16
HRAS,MED13L
KRAS,MED13L
CYC1,AGO2
FGD4,TRIP10
PTTG1,TRIP10
KRAS,RTL6
HRAS,RTL6
AURKA,CACTIN
AFG3L2,CACTIN
BLM,PFKFB2
TJP3,PFKFB2
CSK,PFKFB2
POGZ,PYGO2
ITGB1,PYGO2
VAMP3,PYGO2
BCR,EDF1
ALB,EDF1
CYP2D6,EDF1
CYP1A2,EDF1
ABCA3,EDF1
CYP3A7,EDF1
CSF1R,EDF1
ABL1,EDF1
ABCB1,EDF1
CYP3A5,EDF1
CYP3A4,EDF1
CYP2C19,EDF1
CYP2C9,EDF1
ABCG2,EDF1
DDR1,EDF1
ETAA1,GDNF
KRAS,VWDE
KRAS,NUAK1
GPX8,NUAK1
CSK,TBC1D5
CCDC174,TBC1D5
ANXA4,LTBR
GPRC5A,LTBR
HEBP1,LTBR
CXCL1,LTBR
GDF15,LTBR
FOS,SET
MAPK1,SET
ACAP1,SEMA4A
DAPP1,SEMA4A
KRAS,HAUS2
ZNF611,HAUS2
BLM,TREX2
NAE1,TREX2
PTTG1,TREX2
STMN2,SOGA1
NAE1,RWDD4
CD248,LRRC31
LRCH4,HACD1
HRAS,NMI
CSK,CARMIL3
MUS81,CENPL
PLK4,CENPL
PTEN,UFD1
MAPK1,UFD1
TRNT1,TSEN2
CHMP2A,TSEN2
BLM,TSEN2
KCTD10,TSEN2
MYC,TSEN2
POLR2K,TSEN2
PTPN21,SAMD4A
MICA,SAMD4A
VCL,SAMD4A
CD248,RNF168
NAE1,RNF168
NAE1,PPIP5K1
DHX37,FOXP2
BLM,NPTN
FBXW7,BUB1B
AQR,BUB1B
KRAS,BUB1B
CDC25B,PCDHGA10
PARP12,PCDHGA10
E4F1,MAZ
MYC,LMTK3
API5,GIN1
CMAS,GIN1
COMMD10,GIN1
PRPF18,GIN1
CSNK1G3,GIN1
AP3B1,GIN1
MYOF,CLIP1
RAB5A,CLIP1
ALDOA,PDHA1
ENO2,PDHA1
MAP2K4,PRPSAP2
CSNK1G3,PPP2CA
CANX,PPP2CA
KRAS,PPP2CA
GIN1,PPP2CA
CSK,TMEM248
PTTG1,ASGR1
KRAS,VPS36
BLM,SUPT6H
GGA3,SUPT6H
FBXW7,SUPT6H
CAPN1,CST6
BRCA2,USP6
CREBBP,USP6
JAK2,USP6
MTRF1L,USP6
MCPH1,USP6
DDX10,USP6
GATA3,USP6
CDH1,USP6
PIK3C3,USP6
MEN1,USP6
ABCC4,USP6
HRAS,USP6
NARS2,USP6
NRAS,USP6
CCT2,USP6
BIRC3,USP6
KRAS,SGMS1
ADK,SGMS1
NRAS,SGMS1
HRAS,SGMS1
EIF4G1,TCERG1L
SNX8,TCERG1L
CSK,ETV5
NAE1,NEIL1
ABCA3,SORBS1
ABCB1,SORBS1
PDGFRA,SORBS1
CYP3A5,SORBS1
CSF1R,SORBS1
CYP2D6,SORBS1
CYP3A4,SORBS1
CYP3A7,SORBS1
ABL1,SORBS1
SLC22A1,SORBS1
CYP2C9,SORBS1
ALB,SORBS1
DDR1,SORBS1
PTGS1,SORBS1
NTRK1,SORBS1
SLC22A2,SORBS1
PDGFRB,SORBS1
CYP2C19,SORBS1
ABCG2,SORBS1
BCR,SORBS1
RET,SORBS1
CYP1A2,SORBS1
KIT,SORBS1
ORM1,SORBS1
HRAS,MMUT
KRAS,PHLDB2
EFEMP1,PHLDB2
OSMR,PHLDB2
DCBLD2,PHLDB2
POLR2K,RPL30
NRAS,RPL30
RPS3,RPL30
GNL3L,RPL30
HRAS,RPL30
MRPL22,RPL30
MUS81,RPL30
PLXNB2,TRIOBP
MUS81,AP3S2
PTTG1,AP3S2
BLM,AP3S2
SORCS2,VAPB
PLK2,VAPB
NAE1,RGS7BP
CSK,CHN1
FNTA,GOLGA7
NRAS,GOLGA7
BRF2,GOLGA7
ASH2L,GOLGA7
RYK,TNIP1
ECT2,TNIP1
INTS7,TNIP1
OR2AK2,TNIP1
CSK,IST1
ABCC4,BIRC3
BCL2,BIRC3
ABCB11,BIRC3
ABCB1,BIRC3
BCL10,BIRC3
ABCC1,BIRC3
ABCG2,BIRC3
ABCC10,BIRC3
ABCC2,BIRC3
NARS2,BIRC3
BIRC2,BIRC3
KRAS,TVP23A
PTEN,POLR2I
LIN37,POLR2I
BLM,POLR2I
KRAS,FAM216A
ACTL6A,MRPL35
KCTD10,MRPL35
CDC40,MRPL35
BLM,PELP1
PTTG1,SLC35A2
CSF3R,GMPS
KRAS,GMPS
CAMK1D,GMPS
ACY1,GMPS
BEND3,LBR
PLK4,LBR
CDC25A,LBR
DAZAP1,LBR
RBM15,LBR
RFXAP,LBR
MUS81,ATXN7L1
BLM,ATXN7L1
MUS81,DNAJB9
QSOX1,TEX15
KRAS,MARS1
BDP1,MARS1
KCTD10,MARS1
LEO1,MARS1
EIF3D,MARS1
GTF2H4,MARS1
KRAS,CAPG
POMC,TK1
CDKN1A,TK1
HCRTR1,TK1
CAMK2G,TK1
CDK8,TK1
GCK,TK1
PRODH,TK1
CDK5,TK1
PTK6,TK1
NT5M,TK1
RPS6KA2,TK1
CDC25A,TK1
MRPS7,TK1
CSNK1G2,TK1
KSR1,TK1
DDR1,TK1
PRKCZ,TK1
CHD1,TK1
AMHR2,TK1
EPHA2,TK1
MAP2K2,TK1
MAP3K10,TK1
PIK3CB,TK1
CYP4F12,TK1
CSK,TK1
HMGA1,TK1
DMPK,TK1
NAE1,TK1
DCXR,TK1
NPEPPS,TK1
DBH,TK1
GPX1,TK1
NPR1,TK1
PRKAR1A,TK1
OXT,TK1
AURKB,TK1
ERBB2,TK1
FABP4,TK1
BCKDK,TK1
DDR2,TK1
RELA,TK1
CDC20,TK1
CHEK2,MUC16
ERCC6,MUC16
BRCA2,MUC16
MLH1,MUC16
ERCC5,MUC16
PPP2R1A,PSMC6
INTS5,PSMC6
NAE1,PSMC6
NUP54,PSMC6
NFE2L1,PSMC6
TMEM230,PSMC6
GRIN2C,PSMC6
FTSJ3,PSMC6
AFG3L2,PSMC6
KCTD10,PSMC6
NAA15,CCNC
